task,model,learning_rate,num_bins,bins,train_range,train_len_min,train_len_max,max_eval_len,source_file,source_line,bin1_range,bin1_acc,bin2_range,bin2_acc,bin3_range,bin3_acc,bin4_range,bin4_acc,bin5_range,bin5_acc,bin6_range,bin6_acc,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,ne,train_steps_k,layer_order,mkar_key_len,mkar_vocab_size,mqar_query_fraction_lower,mqar_query_fraction_upper,mqar_monoid,mqar_monoid_n,mqar_key_size,selective_copy_marker_vocab_size,selective_copy_misc_vocab_size
mqar,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,12,0-24,0.6785,25-49,0.506,50-74,0.3745,75-99,0.1965,100-124,0.0685,,,ssm,4,-,64,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,13,0-24,0.719,25-49,0.495,50-74,0.5035,75-99,0.49,100-124,0.5035,,,ssm,4,-,64,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0.1dr2mlplnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,14,0-24,0.662,25-49,0.4855,50-74,0.4985,75-99,0.4995,100-124,0.495,,,ssm,4,-,64,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0.1dr4mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,15,0-24,0.714,25-49,0.493,50-74,0.495,75-99,0.502,100-124,0.502,,,ssm,4,-,64,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0.1dr4mlplnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,16,0-24,0.6615,25-49,0.488,50-74,0.4935,75-99,0.4945,100-124,0.496,,,ssm,4,-,64,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0dr2mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,17,0-24,0.8315,25-49,0.5055,50-74,0.497,75-99,0.5065,100-124,0.5035,,,ssm,4,-,256,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0dr2mlplnstp30k0.0001lr,0.0001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,18,0-24,0.7125,25-49,0.4905,50-74,0.099,75-99,0.0005,100-124,0.0,,,ssm,4,-,256,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0dr4mlplnstp30k0.001lr,0.001,5,0-24|25-49|50-74|75-99|100-124,0-24,0,24,124,mqar/summaryssm41729.txt,19,0-24,0.7355,25-49,0.4995,50-74,0.4425,75-99,0.007,100-124,0.0025,,,ssm,4,-,256,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr2mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,1,0-24,0.7045,25-49,0.4985,50-74,0.4625,75-99,0.4345,100-124,0.441,125-149,0.4035,ssm,4,-,16,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr2mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,2,0-24,0.658,25-49,0.529,50-74,0.505,75-99,0.492,100-124,0.493,125-149,0.52,ssm,4,-,16,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr4mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,3,0-24,0.708,25-49,0.5175,50-74,0.5105,75-99,0.502,100-124,0.499,125-149,0.477,ssm,4,-,16,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr4mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,4,0-24,0.677,25-49,0.4985,50-74,0.511,75-99,0.5185,100-124,0.4915,125-149,0.486,ssm,4,-,16,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr2mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,5,0-24,0.713,25-49,0.512,50-74,0.483,75-99,0.494,100-124,0.4945,125-149,0.5225,ssm,4,-,16,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr2mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,6,0-24,0.6375,25-49,0.503,50-74,0.499,75-99,0.506,100-124,0.504,125-149,0.4755,ssm,4,-,16,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr4mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,7,0-24,0.6875,25-49,0.4995,50-74,0.4635,75-99,0.3885,100-124,0.367,125-149,0.357,ssm,4,-,16,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr4mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,8,0-24,0.6465,25-49,0.4975,50-74,0.322,75-99,0.001,100-124,0.002,125-149,0.0015,ssm,4,-,16,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0dr2mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,9,0-24,0.76,25-49,0.492,50-74,0.504,75-99,0.4925,100-124,0.4605,125-149,0.4515,ssm,4,-,64,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0dr2mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,10,0-24,0.69,25-49,0.4875,50-74,0.3885,75-99,0.1945,100-124,0.1305,125-149,0.073,ssm,4,-,64,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0dr4mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,11,0-24,0.7195,25-49,0.5075,50-74,0.354,75-99,0.0,100-124,0.0,125-149,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0dr4mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,12,0-24,0.6735,25-49,0.4775,50-74,0.075,75-99,0.0,100-124,0.0,125-149,0.0,ssm,4,-,64,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0.1dr2mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,13,0-24,0.7495,25-49,0.508,50-74,0.5165,75-99,0.4895,100-124,0.4955,125-149,0.5145,ssm,4,-,64,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0.1dr2mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,14,0-24,0.677,25-49,0.5135,50-74,0.5085,75-99,0.4985,100-124,0.5025,125-149,0.5085,ssm,4,-,64,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0.1dr4mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,15,0-24,0.7115,25-49,0.501,50-74,0.497,75-99,0.523,100-124,0.502,125-149,0.4735,ssm,4,-,64,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l64d0.1dr4mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,16,0-24,0.6475,25-49,0.5175,50-74,0.5105,75-99,0.4955,100-124,0.4965,125-149,0.52,ssm,4,-,64,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0dr2mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,17,0-24,0.809,25-49,0.499,50-74,0.4965,75-99,0.489,100-124,0.4975,125-149,0.516,ssm,4,-,256,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0dr2mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,18,0-24,0.7405,25-49,0.502,50-74,0.5085,75-99,0.449,100-124,0.4875,125-149,0.455,ssm,4,-,256,0,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0dr4mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,19,0-24,0.7615,25-49,0.5105,50-74,0.4415,75-99,0.4485,100-124,0.485,125-149,0.51,ssm,4,-,256,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0dr4mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,20,0-24,0.7125,25-49,0.508,50-74,0.4195,75-99,0.0915,100-124,0.0485,125-149,0.0,ssm,4,-,256,0,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0.1dr2mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,21,0-24,0.781,25-49,0.511,50-74,0.507,75-99,0.4985,100-124,0.509,125-149,0.506,ssm,4,-,256,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0.1dr2mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,22,0-24,0.7075,25-49,0.4985,50-74,0.4785,75-99,0.497,100-124,0.5045,125-149,0.493,ssm,4,-,256,0.1,2,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0.1dr4mlplnstp30k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,23,0-24,0.763,25-49,0.4905,50-74,0.4915,75-99,0.491,100-124,0.4745,125-149,0.31,ssm,4,-,256,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l256d0.1dr4mlplnstp30k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,24,0-24,0.7125,25-49,0.4795,50-74,0.4925,75-99,0.506,100-124,0.5005,125-149,0.4795,ssm,4,-,256,0.1,4,s4,-,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l16d0dr2mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,25,0-24,0.746,25-49,0.4655,50-74,0.1495,75-99,0.0,100-124,0.0,125-149,0.001,ssm,8,-,16,0,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l16d0dr2mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,26,0-24,0.6725,25-49,0.516,50-74,0.492,75-99,0.4365,100-124,0.461,125-149,0.496,ssm,8,-,16,0,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l16d0dr4mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,27,0-24,0.7315,25-49,0.424,50-74,0.3565,75-99,0.196,100-124,0.1195,125-149,0.0765,ssm,8,-,16,0,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l16d0dr4mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,28,0-24,0.691,25-49,0.4865,50-74,0.48,75-99,0.4645,100-124,0.452,125-149,0.3975,ssm,8,-,16,0,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l16d0.1dr2mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,29,0-24,0.7285,25-49,0.484,50-74,0.5075,75-99,0.523,100-124,0.499,125-149,0.486,ssm,8,-,16,0.1,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l16d0.1dr2mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,30,0-24,0.67,25-49,0.5165,50-74,0.5085,75-99,0.4955,100-124,0.4965,125-149,0.5205,ssm,8,-,16,0.1,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l16d0.1dr4mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,31,0-24,0.7125,25-49,0.5005,50-74,0.499,75-99,0.492,100-124,0.492,125-149,0.503,ssm,8,-,16,0.1,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l16d0.1dr4mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,32,0-24,0.66,25-49,0.5065,50-74,0.493,75-99,0.5075,100-124,0.5025,125-149,0.519,ssm,8,-,16,0.1,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l64d0dr2mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,33,0-24,0.7925,25-49,0.501,50-74,0.5085,75-99,0.473,100-124,0.4785,125-149,0.4735,ssm,8,-,64,0,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l64d0dr2mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,34,0-24,0.707,25-49,0.4755,50-74,0.4475,75-99,0.1345,100-124,0.0285,125-149,0.0135,ssm,8,-,64,0,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l64d0dr4mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,35,0-24,0.7685,25-49,0.507,50-74,0.4965,75-99,0.485,100-124,0.325,125-149,0.2255,ssm,8,-,64,0,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l64d0dr4mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,36,0-24,0.7165,25-49,0.4665,50-74,0.363,75-99,0.12,100-124,0.002,125-149,0.0,ssm,8,-,64,0,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l64d0.1dr2mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,37,0-24,0.7755,25-49,0.5085,50-74,0.498,75-99,0.518,100-124,0.506,125-149,0.5,ssm,8,-,64,0.1,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l64d0.1dr2mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,38,0-24,0.706,25-49,0.5235,50-74,0.5,75-99,0.511,100-124,0.4995,125-149,0.511,ssm,8,-,64,0.1,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l64d0.1dr4mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,39,0-24,0.761,25-49,0.523,50-74,0.5115,75-99,0.49,100-124,0.4945,125-149,0.48,ssm,8,-,64,0.1,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l64d0.1dr4mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,40,0-24,0.689,25-49,0.491,50-74,0.5095,75-99,0.494,100-124,0.4755,125-149,0.495,ssm,8,-,64,0.1,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l256d0dr2mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,41,0-24,0.9365,25-49,0.5055,50-74,0.5065,75-99,0.4765,100-124,0.4565,125-149,0.337,ssm,8,-,256,0,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l256d0dr2mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,42,0-24,0.7705,25-49,0.455,50-74,0.2675,75-99,0.124,100-124,0.13,125-149,0.1285,ssm,8,-,256,0,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l256d0dr4mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,43,0-24,0.8435,25-49,0.494,50-74,0.5045,75-99,0.5035,100-124,0.499,125-149,0.4785,ssm,8,-,256,0,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l256d0dr4mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,44,0-24,0.743,25-49,0.2505,50-74,0.0235,75-99,0.0,100-124,0.0,125-149,0.0,ssm,8,-,256,0,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l256d0.1dr2mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,45,0-24,0.8115,25-49,0.5045,50-74,0.491,75-99,0.4775,100-124,0.4855,125-149,0.4885,ssm,8,-,256,0.1,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l256d0.1dr2mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,46,0-24,0.731,25-49,0.512,50-74,0.482,75-99,0.5045,100-124,0.5095,125-149,0.513,ssm,8,-,256,0.1,2,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l256d0.1dr4mlplnstp60k0.001lr,0.001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,47,0-24,0.7765,25-49,0.3975,50-74,0.4965,75-99,0.486,100-124,0.4755,125-149,0.4825,ssm,8,-,256,0.1,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms48l256d0.1dr4mlplnstp60k0.0001lr,0.0001,6,0-24|25-49|50-74|75-99|100-124|125-149,0-24,0,24,149,mqar/summaryssm41785.txt,48,0-24,0.718,25-49,0.496,50-74,0.5,75-99,0.502,100-124,0.507,125-149,0.4795,ssm,8,-,256,0.1,4,s4,-,True,-,60,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr2mlppelnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm42396.txt,1,0-49,0.58,50-99,0.4395,100-149,0.316,,,,,,,ssm,4,-,16,0,2,s4,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0dr4mlppelnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm42396.txt,2,0-49,0.607,50-99,0.491,100-149,0.3955,,,,,,,ssm,4,-,16,0,4,s4,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr2mlppelnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm42396.txt,3,0-49,0.595,50-99,0.499,100-149,0.528,,,,,,,ssm,4,-,16,0.1,2,s4,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,ssms44l16d0.1dr4mlppelnstp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm42396.txt,4,0-49,0.5615,50-99,0.4925,100-149,0.4755,,,,,,,ssm,4,-,16,0.1,4,s4,True,True,-,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn1l16d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,1,0-49,0.6575,50-99,0.513,100-149,0.5085,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn1l16d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,2,0-49,0.629,50-99,0.5,100-149,0.505,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn1l16d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,3,0-49,0.628,50-99,0.498,100-149,0.487,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn1l16d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,4,0-49,0.628,50-99,0.4985,100-149,0.4925,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn1l64d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,5,0-49,1.0,50-99,0.7705,100-149,0.4925,,,,,,,olmossm,1,-,64,0,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn1l64d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,6,0-49,0.9995,50-99,0.7255,100-149,0.4965,,,,,,,olmossm,1,-,64,0,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn1l64d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,7,0-49,0.635,50-99,0.485,100-149,0.518,,,,,,,olmossm,1,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn1l64d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,8,0-49,0.999,50-99,0.6505,100-149,0.5085,,,,,,,olmossm,1,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn2l16d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,9,0-49,0.73,50-99,0.4935,100-149,0.4925,,,,,,,olmossm,2,-,16,0,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn2l16d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,10,0-49,0.6145,50-99,0.47,100-149,0.4975,,,,,,,olmossm,2,-,16,0,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn2l16d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,11,0-49,0.71,50-99,0.4925,100-149,0.4975,,,,,,,olmossm,2,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn2l16d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,12,0-49,0.61,50-99,0.506,100-149,0.5145,,,,,,,olmossm,2,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn2l64d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,13,0-49,1.0,50-99,0.735,100-149,0.513,,,,,,,olmossm,2,-,64,0,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn2l64d0drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,14,0-49,1.0,50-99,0.7475,100-149,0.495,,,,,,,olmossm,2,-,64,0,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn2l64d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,15,0-49,1.0,50-99,0.8405,100-149,0.515,,,,,,,olmossm,2,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
mqar,olmogdn2l64d0.1drnestp30k0.001lr,0.001,3,0-49|50-99|100-149,0-49,0,49,149,mqar/summaryssm44001.txt,16,0-49,1.0,50-99,0.6675,100-149,0.4915,,,,,,,olmossm,2,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,0.2,0.2,parity,2,32,-,-
